BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001338	BGC0001338	Monascus ruber isolate M7 citrinin biosynthesis gene cluster, partial sequence	T1PKS	PKSI	Monascus ruber	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Monascus
BGC0001338.1	BGC0001338.1	Citrinin biosynthetic gene cluster	t1pks	PKSI	Monascus ruber	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Monascus
BGC0001339	BGC0001339	Phoma sp. MF5453 transcription factor (mfL3) gene, partial cds; and squalestatin S1 gene cluster, complete sequence	terpene.T1PKS	Others	Phoma sp. MF5453	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001339.1	BGC0001339.1	Squalestatin S1 biosynthetic gene cluster	terpene.t1pks	Others	Phoma sp. MF5453	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001340	BGC0001340	Paecilomyces fulvus strain IMI40021 byssochlamic acid and agnestadrides biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Paecilomyces fulvus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces
BGC0001340.1	BGC0001340.1	Byssochlamic acid biosynthetic gene cluster	t1pks	PKSI	Byssochlamys fulva	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Byssochlamys
BGC0001342.1	BGC0001342.1	Thuggacin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0001344.1	BGC0001344.1	Tubulysin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Cystobacter sp. SBCb004	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
BGC0001348	BGC0001348	Streptomyces varsoviensis strain NRRL ISP-5346 contig33.1, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces varsoviensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001348.1	BGC0001348.1	JBIR-100 biosynthetic gene cluster	t1pks	PKSI	Streptomyces varsoviensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001349	BGC0001349	Streptomyces sp. SCSIO 03032 methyltransferase and transcriptional regulator genes, complete cds; heronamide biosynthetic gene cluster, complete sequence; and hypothetical protein and transcriptional regulator genes, complete cds	T1PKS	PKSI	Streptomyces marincola	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001349.1	BGC0001349.1	Heronamide biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. SCSIO 03032	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001351.1	BGC0001351.1	Cahuitamycins biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces gandocaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001352.1	BGC0001352.1	Thiotetronate Tü 3010 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces olivaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001353.1	BGC0001353.1	Thiolactomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Lentzea sp. ATCC 31319	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea
BGC0001354.1	BGC0001354.1	U-68204 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces thiolactonus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001355.1	BGC0001355.1	U-68204 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. MG11	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001358.1	BGC0001358.1	Leucinostatins biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Purpureocillium lilacinum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Purpureocillium
BGC0001359.1	BGC0001359.1	PM100117 / PM100118 biosynthetic gene cluster	oligosaccharide.t1pks	Others	Streptomyces caniferus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001360	BGC0001360	Penicillium roqueforti FM164 genomic scaffold, ProqFM164S05, whole genome shotgun sequence	T1PKS	PKSI	Penicillium roqueforti FM164	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001360.1	BGC0001360.1	Mycophenolic acid biosynthetic gene cluster	t1pks	PKSI	Penicillium roqueforti FM164	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001363.1	BGC0001363.1	Ralsolamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001367.1	BGC0001367.1	Haliamide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Haliangium ochraceum DSM 14365	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Kofleriaceae,Haliangium
BGC0001373	BGC0001373	Sordaria araneosa DNA, contains sdnA, sdnB, sdnC, sdnD, sdnE, sdnF, sdnG, sdnH, sdnI, sdnJ, sdnK, sdnL, sdnM, sdnN, sdnO, sdnP, sdnQ, sdnR, sdnS, sdnT gene cluster, strain: ATCC 36386	terpene.T1PKS	Others	Sordaria araneosa	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Sordaria
BGC0001373.1	BGC0001373.1	Sordarin biosynthetic gene cluster	terpene.t1pks	Others	Sordaria araneosa	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Sordaria
BGC0001377	BGC0001377	Streptomyces uncialis strain DCA2648	T1PKS	PKSI	Streptomyces uncialis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001377.1	BGC0001377.1	Uncialamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces uncialis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001378	BGC0001378	Streptomyces sp. CB03234	T1PKS	PKSI	Streptomyces sp. CB03234	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001378.1	BGC0001378.1	Tiancimycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CB03234	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001381.1	BGC0001381.1	Brasilinolide biosynthetic gene cluster	t1pks	PKSI	Nocardia terpenica	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0001385.1	BGC0001385.1	Byssochlamic acid / agnestadrides biosynthetic gene cluster	t1pks	PKSI	Byssochlamys fulva	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Byssochlamys
BGC0001390.1	BGC0001390.1	LL-Z1272beta biosynthetic gene cluster	t1pks	PKSI	Stachybotrys bisbyi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotriaceae,Stachybotrys
BGC0001394.1	BGC0001394.1	Phenalamide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus stipitatus DSM 14675	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001396	BGC0001396	Streptomyces sp. A1(2016) biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. A1(2016)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001396.1	BGC0001396.1	Aldgamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. A1(2016)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001397.1	BGC0001397.1	Lidamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces globisporus C-1027	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001400	BGC0001400	Aspergillus terreus NIH2624 scaffold_15 genomic scaffold, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001400.1	BGC0001400.1	Citreoviridin biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001403	BGC0001403	Aspergillus fumigatus Af293 chromosome 4, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Fumigati
BGC0001403.1	BGC0001403.1	Trypacidin biosynthetic gene cluster	t1pks	PKSI	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001404	BGC0001404	Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21	T1PKS	PKSI	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum species complex
BGC0001404.1	BGC0001404.1	Sorbicillin biosynthetic gene cluster	t1pks	PKSI	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum complex
BGC0001405	BGC0001405	Chaetomium globosum CBS 148.51 scaffold_5 genomic scaffold, whole genome shotgun sequence	T1PKS	PKSI	Chaetomium globosum CBS 148.51	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0001405.1	BGC0001405.1	Chaetoviridin / chaetomugilin biosynthetic gene cluster	t1pks	PKSI	Chaetomium globosum CBS 148.51	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0001415.1	BGC0001415.1	Althiomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Serratia marcescens subsp. marcescens Db11	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia
BGC0001417.1	BGC0001417.1	Myxochromide D biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Cystobacterineae bacterium	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,unclassified Cystobacterineae
BGC0001418.1	BGC0001418.1	Myxochromide D biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Hyalangium minutum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Hyalangium
BGC0001419.1	BGC0001419.1	Myxochromide D biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Hyalangium minutum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Hyalangium
BGC0001420.1	BGC0001420.1	Myxochromide D biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Hyalangium minutum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Hyalangium
BGC0001421.1	BGC0001421.1	Myxochromide B biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001422.1	BGC0001422.1	Myxochromide A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus fulvus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001423.1	BGC0001423.1	Myxochromide C biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus hansupus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001424.1	BGC0001424.1	Myxochromide C biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus virescens	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001425.1	BGC0001425.1	Myxochromide A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001426.1	BGC0001426.1	Myxochromide A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001427.1	BGC0001427.1	Myxochromide A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001428.1	BGC0001428.1	Myxochromide A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001429.1	BGC0001429.1	Myxochromide S biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001430.1	BGC0001430.1	Myxochromide S biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001431.1	BGC0001431.1	Myxochromide S biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001432.1	BGC0001432.1	Myxochromide D biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Stigmatella erecta	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001433	BGC0001433	Streptomyces argillaceus argimycin P biosynthesis gene cluster	T1PKS	PKSI	Streptomyces argillaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001433.1	BGC0001433.1	Argimycin P biosynthetic gene cluster	t1pks	PKSI	Streptomyces argillaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001435	BGC0001435	Streptomyces sp. ZJ306 hydroxylase, deacetylase, and hypothetical proteins genes, complete cds; ikarugamycin gene cluster, complete sequence; and GCN5-related N-acetyltransferase, hypothetical protein, asparagine synthase, transcriptional regulator, ABC transporter, hypothetical proteins, putative membrane transport protein, putative acetyltransferase, cytochrome P450, putative alpha-glucosidase, phosphoketolase, helix-turn-helix domain-containing protein, membrane protein, NAD-dependent epimerase/dehydratase, RNA polymerase, sigma-24 subunit, and hypothetical proteins genes, complete cds	T1PKS.lassopeptide.NRPS	Others	Streptomyces sp. ZJ306	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001435.1	BGC0001435.1	Ikarugamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. ZJ306	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001436.1	BGC0001436.1	Cornexistin biosynthetic gene cluster	t1pks	PKSI	Paecilomyces divaricatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces
BGC0001443.1	BGC0001443.1	Matlystatins biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Actinomadura atramentaria DSM 43919	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0001445.1	BGC0001445.1	Leporin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001446	BGC0001446	Aspergillus flavus NRRL3357 scf_1106286418772 genomic scaffold, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001446.1	BGC0001446.1	Asparasone biosynthetic gene cluster	t1pks	PKSI	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001447	BGC0001447	Saccharomonospora azurea SZMC 14600 contig216, whole genome shotgun sequence	T1PKS	PKSI	Saccharomonospora azurea SZMC 14600	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora
BGC0001447.1	BGC0001447.1	Saccharomonospora azurea SZMC 14600 contig216, whole genome shotgun sequence	T1PKS	PKSI	Saccharomonospora azurea SZMC 14600	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora
BGC0001449.1	BGC0001449.1	UCS1025A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Thermothelomyces thermophila ATCC 42464	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Thermothelomyces
BGC0001450.1	BGC0001450.1	Macrophorin biosynthetic gene cluster	t1pks	PKSI	Penicillium terrestre	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001452	BGC0001452	Streptomyces sp. CS149 genomic DNA containing Sipanmycin biosynthesis gene cluster region	oligosaccharide.T1PKS	Others	Streptomyces sp. CS149	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001452.1	BGC0001452.1	Sipanmycin biosynthetic gene cluster	oligosaccharide.t1pks	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001466.1	BGC0001466.1	Wortmanamide A biosynthetic gene cluster	t1pks	PKSI	Talaromyces wortmannii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0001467.1	BGC0001467.1	Hapalosin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fischerella sp. PCC 9431	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001477.1	BGC0001477.1	Lydicamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. ID38640	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001489	BGC0001489	Cladonia uncialis subsp. uncialis clone SPAdes28 genomic sequence, sequence	T1PKS	PKSI	Cladonia uncialis subsp. uncialis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Lecanoromycetes,OSLEUM clade,Lecanoromycetidae,Lecanorales,Lecanorineae,Cladoniaceae,Cladonia
BGC0001489.1	BGC0001489.1	6-hydroxymellein biosynthetic gene cluster	t1pks	PKSI	Cladonia uncialis subsp. uncialis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Lecanoromycetes,OSLEUM clade,Lecanoromycetidae,Lecanorales,Lecanorineae,Cladoniaceae,Cladonia
BGC0001491.1	BGC0001491.1	67–121C biosynthetic gene cluster	t1pks	PKSI	Couchioplanes caeruleus subsp. caeruleus	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Couchioplanes
BGC0001492	BGC0001492	Streptomyces sp. LC-6-2 abs biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. LC-6-2	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001492.1	BGC0001492.1	Abyssomicins M–X biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. LC-6-2	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001495	BGC0001495	Actinoallomurus fulvus K09-0307 DNA, Actinoallolide biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Actinoallomurus fulvus	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus
BGC0001495.1	BGC0001495.1	Actinoallolide A biosynthetic gene cluster	t1pks	PKSI	Actinoallomurus fulvus	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus
BGC0001503.1	BGC0001503.1	Amycolamycin A / amycolamycin B biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001504	BGC0001504	Amycolatopsis sp. AA4 chromosome, complete genome	T1PKS	PKSI	Amycolatopsis sp. AA4	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0001504.1	BGC0001504.1	Amycomicin biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis sp. AA4	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001508	BGC0001508	Penicillium roqueforti strain CECT 2905 andrastin A biosynthesis gene cluster, complete sequence	T1PKS	PKSI	Penicillium roqueforti	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001508.1	BGC0001508.1	Andrastin A biosynthetic gene cluster	t1pks	PKSI	Penicillium roqueforti	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001511.1	BGC0001511.1	Ansamitocin P-3 biosynthetic gene cluster	t1pks	PKSI	Actinosynnema pretiosum subsp. pretiosum	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema
BGC0001519.1	BGC0001519.1	Aurantimycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces aurantiacus JA 4570	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001522	BGC0001522	Streptomyces filamentosus strain NRRL 15998 auroramycin biosynthetic gene cluster, complete sequence	oligosaccharide.T1PKS	Others	Streptomyces filamentosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001522.1	BGC0001522.1	Auroramycin biosynthetic gene cluster	oligosaccharide.t1pks	Others	Streptomyces filamentosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001523	BGC0001523	Streptomyces sp. 211726 azalomycin F biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. 211726	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
